,A|MomoRot US-sector widened 27-univ §12.2 (N12/K5),"A|MomoRot US-sector §12 (N12/K5, headline)",A|MomoRot country-ETFs §17 (N12/K5),A|MomoRot crypto-sectors §17 (N12/K5),A|ORB §10 best cell 2018-2025 (NAS100 OR30 2R),A|ORB §10 same cell 2013-2017 (out-of-regime),A|Sneaky Pivot §9 best cell 2018-2025 (NAS100 swing/sneaky/session),A|Sneaky Pivot §9.4 same cell 2013-2017 (out-of-regime),A|VRP naked SVXY §20 (thr 1.2),A|VRP naked SVXY §20 (thr 1.5),A|VRP §21-A fixed 10% sizing (thr 1.2),A|VRP §21-A fixed 20% sizing (thr 1.2),A|VRP §21-B vol-of-vol breaker +20% (thr 1.2),A|VRP §21-C paired VIXY hedge h=1.0 (thr 1.2),B|ICT-SMC BTCUSDT in-regime 2018-2025 (no out-of-regime window -- see docstring),B|ICT-SMC EURUSD in-regime 2018-2025,B|ICT-SMC EURUSD out-of-regime 2013-2017 (full 5yr),B|ICT-SMC SPX500 in-regime 2018-2025,"B|ICT-SMC SPX500 out-of-regime 2017 (1yr, not a full regime test)",B|ICT-SMC XAUUSD in-regime 2018-2025,"B|ICT-SMC XAUUSD out-of-regime 2017 (1yr, not a full regime test)",C|Bollinger BTCUSDT,C|Bollinger ETHUSDT,C|Bollinger EURUSD,C|Bollinger NAS100,C|Bollinger SPX500,C|Bollinger US30,C|Bollinger XAUUSD,C|Ichimoku BTCUSDT,C|Ichimoku ETHUSDT,C|Ichimoku EURUSD,C|Ichimoku NAS100,C|Ichimoku SPX500,C|Ichimoku US30,C|Ichimoku XAUUSD,C|MACD BTCUSDT,C|MACD ETHUSDT,C|MACD EURUSD,C|MACD NAS100,C|MACD SPX500,C|MACD US30,C|MACD XAUUSD,C|MACD-slow-n3 BTCUSDT,C|MACD-slow-n3 ETHUSDT,C|Pairs GLD-SLV N1.5,C|Pairs GLD-SLV N2.0,C|Pairs NAS100-US30 N1.5,C|Pairs NAS100-US30 N2.0,C|Turtle Sys1 BTCUSDT,C|Turtle Sys1 ETHUSDT,C|Turtle Sys1 EURUSD,C|Turtle Sys1 NAS100,C|Turtle Sys1 SPX500,C|Turtle Sys1 US30,C|Turtle Sys1 XAUUSD,C|Turtle Sys2 BTCUSDT,C|Turtle Sys2 ETHUSDT,C|Turtle Sys2 EURUSD,C|Turtle Sys2 NAS100,C|Turtle Sys2 SPX500,C|Turtle Sys2 US30,C|Turtle Sys2 XAUUSD,D|Credit-spread FILTERED 1pct (SPY),D|On-chain active-address surge H20 (BTCUSDT)
2025-09-04,-0.0006020542329635119,0.007655833112898214,0.0004831807371250328,-0.045138341360836255,-0.010736220509584,,-0.0107779212657842,,0.013986020570021962,0.013986020570021962,0.0013986020570021962,0.0027972041140043925,0.013986020570021962,-0.015309779867368034,0.0,0.0,,0.008178950026086198,,-0.0240431391327878,,-4.080038246506268e-05,0.0,0.0,0.0,0.0,0.0,2.1738825148506225e-05,0.0,0.0,0.0,0.0,9.420403116553456e-05,0.00010273807160647186,-2.1738825148506225e-05,4.080038246506268e-05,0.00028626530607678947,0.0,-0.00011641271385400165,-9.420403116553456e-05,-0.00010273807160647186,-2.1738825148506225e-05,0.0,0.0,0.0032806476804635443,0.0032806476804635443,0.0,0.0,0.0015378188153862826,-0.005520713210198425,0.0,0.0,0.0,0.012276666188962615,-0.0016056706262770337,0.0,-0.005520713210198425,0.0,0.010566440889023143,0.011498247035855114,0.012276666188962615,-0.0016056706262771447,-5.019382691994022e-07,0.0
2025-09-05,0.0081866329377289,0.0002010041903812705,0.005575275661373325,0.007774882257618422,0.0191457850276802,,0.0195852484661206,,0.0,0.0,0.0,0.0,0.0,0.0008706498778654481,-0.0913792783636483,0.006894553800658199,,-0.026264613898587502,,0.004237804689829799,,-6.195402972067665e-05,0.0,0.0,0.0,0.0,0.0,-9.544826343833358e-05,0.0,0.0,0.0,0.0,-4.10504646379295e-05,-5.249528812581561e-05,9.544826343833358e-05,4.195402972067665e-05,6.605737871054562e-05,-5.251108491043468e-05,1.2810452639866465e-05,4.10504646379295e-05,5.249528812581561e-05,9.544826343833358e-05,-2e-05,0.0,0.0028820309722120685,0.0028820309722120685,0.0,0.0,0.002330277010142545,-0.0012414974058549966,0.0,0.0,0.0,-0.006248913606761608,0.007004374928037516,0.0,-0.0012414974058549966,0.0,-0.0011644438436669846,-0.0050039505377675875,-0.006248913606761608,0.007004374928037516,5.468895397746642e-05,0.0
2025-09-06,0.0,0.0,0.0,-0.009773690477407882,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,-5.6809566787003884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6809566787003884e-05,8.166009738001411e-05,0.0,0.0,0.0,0.0,0.0,-5.6809566787003884e-05,0.0,0.0,0.0,0.0,0.0,0.002115919703901792,-0.001523624691036063,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015236246910359519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,0.0,0.0,0.0,0.02220372522840504,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0404245528876906,0.0,,0.0199740633133531,,0.0,,9.798081247665458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7002666932924858e-05,2.325036272927461e-05,0.0,9.798081247665458e-05,-7.405710438592062e-05,-3.712649466146578e-06,-4.5314277379212494e-05,-2.7002666932924858e-05,-2.325036272927461e-05,0.0,9.798081247665458e-05,0.0,0.0,0.0,0.0,0.0,-0.0037317688828315543,0.0014126061988339877,0.0,0.0,0.0,0.0026864112993036926,0.0,0.0,0.0014126061988339877,0.0,0.003922752556592579,0.0031707382338197476,0.0026864112993036926,0.0,0.0,0.0
2025-09-08,0.007667202240355487,0.004928094853988486,0.0075546731794927,0.024420011261597055,-0.0102679723991507,,0.0,,0.009127804663355388,0.009127804663355388,0.0009127804663355388,0.0018255609326710777,0.009127804663355388,-0.008558498052379293,0.0,0.007432266176474999,,-0.0227093715276732,,0.0,,6.869212685913564e-05,0.0,-6.898874972384141e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719226098139575e-06,1.64738656732899e-05,0.0,8.869212685913563e-05,-3.898400263606661e-06,4.802622872438045e-05,1.322069285333738e-05,-7.719226098139575e-06,-1.64738656732899e-05,0.0,8.869212685913563e-05,0.0,0.0016628693729449084,0.0016628693729449084,0.0,0.0,-0.0035077756124809456,7.798718486684564e-05,0.0,0.0,0.0,0.001967801136806724,0.0,0.0,7.798718486684564e-05,0.0,0.001205085933966954,0.000933633138141543,0.001967801136806724,0.0,1.728702736856878e-05,0.0
2025-09-09,0.0013267064680829944,0.0016498401296300312,0.0034343572176659845,-0.0038016451341315927,-0.0112202994541582,,0.0,,0.002814058083385751,0.002814058083385751,0.0002814058083385751,0.0005628116166771502,0.002814058083385751,-0.0022037098706586544,-0.0826904408082547,-0.0113549774647887,,-0.006719896718990301,,0.0,,0.0,0.0,5.637883860442283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.175967255925949e-05,9.771250055132796e-06,0.0,-6.063524135730636e-05,-1.7304007756648865e-05,-5.637883860442283e-05,3.428892261579719e-05,-3.2919106139715345e-05,-9.771250055132796e-06,0.0,-6.063524135730636e-05,0.0,0.0030638480004847924,0.0030638480004847924,0.0,0.0,0.002441541366333233,0.0003554039372972717,0.0,0.0,0.0,0.0011776549489956878,0.0,0.0,0.0003554039372972717,0.0,0.003192212114206283,0.0039448990685140295,0.0011776549489956878,0.0,2.2101733769296074e-08,0.0
2025-09-10,-0.003160489285178314,-0.00019618431011259084,-0.001330050568448438,0.016376050699535138,0.002369604796543,,0.0,,0.0014030806911322635,0.0014030806911322635,0.00014030806911322636,0.0002806161382264527,0.0014030806911322635,-0.002453260363408094,-0.11052844089269079,-0.0109079102564103,,-0.0327609123409723,,0.014228737434032699,,0.0,0.0,-2.990877822650617e-07,0.0,0.0,0.0,-0.00016264616825869548,0.0,0.0,0.0,-8.664200314262321e-07,2.6140258896103497e-05,-1.754126750991847e-05,0.00016264616825869548,0.00020841879103762563,-6.29833742416519e-05,2.990877822650617e-07,7.872278866707384e-06,2.6140258896103497e-05,1.754126750991847e-05,0.00016264616825869548,0.00020841879103762563,0.0,0.0,0.0,0.0,0.0,-0.008380512374823068,0.0013290178861311563,0.0,0.0,0.0,-0.0021277058375391844,0.011964320598732092,0.0,0.0013290178861311563,0.0,0.0007451606657722376,0.003270418464511371,-0.0021277058375391844,0.011964320598732092,2.1062702265176933e-12,0.0
2025-09-11,0.013830839712632525,0.01061016597402038,0.013422874707255918,0.029546428254697735,0.0006270855238906,,0.0,,0.012810236216504345,0.012810236216504345,0.0012810236216504345,0.002562047243300869,0.012810236216504345,-0.012502516686096143,-0.0816642436281253,-0.0113437796875,,-0.0117309749292452,,-0.011261278742602,,0.0,0.0,-2.610530993112814e-05,-8.866471014077612e-07,-1.1012655979622643e-06,-9.912866595161109e-07,3.5752156062283104e-05,0.0,0.0,0.0,5.233789274701417e-05,7.453978562969255e-05,0.0001293533242936462,-3.5752156062283104e-05,0.00010561883787666427,-0.0002483317225827242,2.610530993112814e-05,5.233789274701417e-05,7.453978562969255e-05,-0.0001303446109531623,-3.5752156062283104e-05,0.00010561883787666427,0.0,0.0,0.0,0.0,0.0,0.0,0.005320114236552209,0.0,0.0,0.009445425943009012,0.015569633972647212,-0.0026111739500028763,0.0,0.005320114236552209,0.0,0.004954573381389826,0.009445425943009012,0.015569633972647212,-0.0026111739500027653,0.0,0.0
2025-09-12,0.004780992701803632,0.0021133017537115608,-0.0029806503567034516,0.04488587390844444,0.0061793848083158,,0.0,,0.0003952659756285559,0.0003952659756285559,3.9526597562855596e-05,7.905319512571119e-05,0.0003952659756285559,-0.0011323612092122293,-0.010292633803886201,-0.0134287592391303,,0.0,,0.0,,-2e-05,0.0,-5.539859287573279e-07,-3.696011082929385e-05,8.742758539517226e-06,6.411912686674848e-05,0.0,0.0,0.0,0.0,3.696011082929385e-05,-8.742758539517226e-06,-6.411912686674848e-05,0.0,8.198011886969559e-05,-0.0005421086193114965,5.539859287573279e-07,3.696011082929385e-05,-8.742758539517226e-06,-6.411912686674848e-05,0.0,8.198011886969559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.012082654022619543,0.0,0.0,-0.0011042904268903087,-0.007537757700323611,0.0,0.0,0.012082654022619543,0.0,0.0035751594229809225,-0.0011042904268903087,-0.007537757700323611,0.0,0.0,0.0
2025-09-13,0.0,0.0,0.0,0.004802695380801671,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.10096972763000131,0.0,,0.0,,0.0,,1.3434750704703903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3434750704703903e-05,5.8016510619446365e-05,0.0,0.0,0.0,0.0,0.0,-1.3434750704703903e-05,-2e-05,0.0,0.0,0.0,0.0,0.0,-0.0017892996778963166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017892996778964276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-14,0.0,0.0,0.0,-0.03144498838597085,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0886203088628656,0.0,,0.0,,0.0,,-1.1912325697120973e-05,0.0,6.988358417563401e-06,-1.4614200972551395e-06,-1.548657544041543e-06,-3.8315294815349787e-07,0.0,0.0,0.0,0.0,1.4614200972551395e-06,1.548657544041543e-06,3.8315294815349787e-07,0.0,1.1912325697120973e-05,-6.306710485925793e-05,-6.988358417563401e-06,1.4614200972551395e-06,1.548657544041543e-06,3.8315294815349787e-07,0.0,1.1912325697120973e-05,-6.306710485925793e-05,0.0,0.0,0.0,0.0,0.0,-0.0014494389731557478,0.0,0.00014366286554223784,0.00020003224370346295,4.512070451467842e-05,0.0,0.0,-0.0014494389731557478,0.0,0.00014366286554223784,0.00020003224370346295,4.512070451467842e-05,0.0,0.0,0.0
2025-09-15,0.010251346680959061,0.007983474662621393,0.005199339942966752,-0.024882706765149854,0.0046590912728542,,0.0,,-0.004346057104858692,-0.004346057104858692,-0.00043460571048586916,-0.0008692114209717383,-0.004346057104858692,0.007893891553145349,-0.0242080668117989,0.0367342385227004,,0.0357098041183396,,0.0,,6.220174345901275e-05,0.0,-3.189602237838374e-05,-8.186533714648504e-05,-4.759694906267598e-05,-1.1257195788325625e-05,0.0,0.0,0.0,0.0,8.186533714648504e-05,4.759694906267598e-05,1.1257195788325625e-05,0.0,-6.220174345901275e-05,-0.0002497866778998292,3.189602237838374e-05,8.186533714648504e-05,4.759694906267598e-05,1.1257195788325625e-05,0.0,-6.220174345901275e-05,-0.0002497866778998292,0.0,0.0,0.0,0.0,0.0,-0.005829956818644955,0.0,0.00841852926356923,0.006429057243732661,0.0013878603345423013,0.0,0.0,-0.005829956818644955,0.0,0.00841852926356923,0.006429057243732661,0.0013878603345423013,0.0,0.0,0.0
2025-09-16,0.0013228872899700538,-0.00031797464458702693,0.0002765313744205634,0.00320546686528771,-0.0014579917172586,,0.0,,-0.008531751828519063,-0.008531751828519063,-0.0008531751828519063,-0.0017063503657038126,-0.008531751828519063,0.006583120369904272,-0.084828762720126,0.0,,-0.0111364669657275,,0.0,,-0.0001359699070180853,0.0,0.0,-1.4544875490041243e-06,4.6776658198144365e-06,1.735347252086461e-05,0.0,0.0,0.0,0.0,1.4544875490041243e-06,-4.6776658198144365e-06,-1.735347252086461e-05,0.0,0.0001359699070180853,1.5464648434038163e-05,0.0,1.4544875490041243e-06,-4.6776658198144365e-06,-1.833092880261894e-05,0.0,0.0001359699070180853,1.5464648434038163e-05,0.0,0.0,0.0,0.0,0.0,0.0003513986859258189,0.0,0.00015067113775102392,-0.0006244209508673437,-0.0021903069941613396,0.0,0.0,0.0003513986859258189,0.0,0.00015067113775102392,-0.0006244209508673437,-0.0021903069941613396,0.0,0.0,0.0
2025-09-17,-0.0029434547721338463,-0.00027216614110390233,0.002481187641289306,0.030020483052839043,0.0191063926178485,,0.0,,0.018811258830218502,0.018811258830218502,0.0018811258830218503,0.0037622517660437006,0.018811258830218502,-0.017222178727575588,-0.1533392202078978,-0.027978262728629702,,-0.0107904929463985,,-0.005659675069291501,,2.5320998791842352e-05,0.0,-5.2877667261754804e-05,-1.6295877047198815e-05,-1.6410872658720876e-05,-7.382501279146192e-05,-0.00010235072407224432,0.0,0.0,0.0,1.6295877047198815e-05,1.6410872658720876e-05,7.382501279146192e-05,0.00010235072407224432,-2.5320998791842352e-05,0.00014737307819931322,5.2877667261754804e-05,1.6295877047198815e-05,1.6410872658720876e-05,-7.480827346235934e-05,0.00010235072407224432,-2.5320998791842352e-05,0.00014737307819931322,0.0,0.0,0.0,0.0,-0.0011685146983057004,0.0034266808239256097,0.0,0.0017219112096560352,0.002223473541258514,0.009381655969124436,0.007551878755249097,0.0,0.0034266808239256097,0.0,0.0017219112096560352,0.002223473541258514,0.009381655969124436,0.007551878755249097,0.0,0.0
2025-09-18,-0.003088661535976045,0.002088433302542803,-0.0008710914305562145,0.006760276688206201,-0.0021049420722925,,0.0,,-0.0013749694565708959,-0.0013749694565708959,-0.00013749694565708958,-0.00027499389131417916,-0.0013749694565708959,-0.005082072819078798,-0.0645168049456587,-0.0337448200500952,,0.0186187036880901,,0.0,,-4.301058110226519e-05,0.0,3.0612590061901424e-05,-6.607526162325295e-05,-3.2294636639853546e-05,-2.034756258358028e-05,0.0,0.0,0.0,0.0,6.607526162325295e-05,3.2294636639853546e-05,2.034756258358028e-05,0.0,4.301058110226519e-05,8.414865972548037e-06,-3.0612590061901424e-05,6.607526162325295e-05,3.2294636639853546e-05,2.034756258358028e-05,0.0,4.301058110226519e-05,8.414865972548037e-06,0.0,0.0,0.0,0.0,0.0019785107856533646,0.00019882071273724655,-0.0050830937662554865,0.006823717598154255,0.004265293481626076,0.002523589189690645,0.0,0.0,0.00019882071273724655,-0.0050830937662554865,0.006823717598154255,0.004265293481626076,0.002523589189690645,0.0,0.0,0.0
2025-09-19,0.008499853548171399,0.006173865795338563,-0.002741437796258417,-0.03831871141104366,-0.0103471580251043,,0.0,,0.0009834625670825936,0.0009834625670825936,9.834625670825937e-05,0.00019669251341651874,0.0009834625670825936,0.0037741649729086113,-0.1548282310738081,-0.035322965817084204,,0.0,,0.0,,0.00012367994059850118,0.0,3.732292815336269e-05,-5.139573993045099e-05,-2.543860447816071e-05,-1.362054834126658e-05,0.0,0.0,-2e-05,0.0,5.139573993045099e-05,2.543860447816071e-05,1.362054834126658e-05,0.0,-0.00012367994059850118,-0.000285912724516334,-3.732292815336269e-05,5.139573993045099e-05,2.543860447816071e-05,1.362054834126658e-05,0.0,-0.00012367994059850118,-0.00026591272451633396,-0.0002,0.0,-7.698119004731678e-05,0.0,-0.005796935554112759,-0.006460078762466792,-0.006063475146013908,0.005322172606924802,0.0033735313595286698,0.0016811592446979162,0.0,0.0,-0.006460078762466792,-0.006063475146013908,0.005322172606924802,0.0033735313595286698,0.0016811592446979162,0.0,0.0,0.0
2025-09-20,0.0,0.0,0.0,0.00059185346538857,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0512196796228232,0.0,,0.0,,0.0,,-1.4085760615070165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.558414822439461e-05,0.0,0.0,0.0,0.0,0.0,1.4085760615070165e-05,-5.558414822439461e-05,0.0,0.0,0.0,0.0,0.0,1.4085760615070165e-05,5.558414822439461e-05,0.0,0.0,0.0,0.0,0.0006538411720111714,0.0013158297401685282,0.0,0.0,0.0,0.0,0.0,0.0,0.0013158297401685282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-21,0.0,0.0,0.0,-0.013902958814177135,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0773616059517334,0.0,,0.0,,0.0,,2.04843730215043e-05,0.0,0.0,7.314134469920131e-06,8.477033461615769e-06,1.27484394911348e-05,-4.706472015658214e-05,0.0,-6.328804069661298e-05,0.0,-7.314134469920131e-06,-8.477033461615769e-06,-1.27484394911348e-05,4.706472015658214e-05,-2.04843730215043e-05,6.328804069661298e-05,0.0,-7.314134469920131e-06,-8.477033461615769e-06,-1.27484394911348e-05,4.706472015658214e-05,-2.04843730215043e-05,-8.328804069661298e-05,0.0,0.0,-0.00027171525106073346,0.0,-0.0009874262064092365,-0.0015588361000064,0.0,-0.0007625760654152991,-0.0011266896830831596,-0.0015819988055769674,0.0034160559456470896,0.0,-0.0015588361000064,0.0,-0.0007625760654152991,-0.0011266896830832707,-0.0015819988055768563,0.0034160559456470896,0.0,0.0
2025-09-22,0.005867008218689707,0.004788151961294208,0.0018649476668907818,-0.0667816833195495,0.0189539708121961,,0.0,,-0.00786004550951136,-0.00786004550951136,-0.000786004550951136,-0.001572009101902272,-0.00786004550951136,0.008837570847306409,0.0,0.03899408056862,,0.0,,0.0248020715755249,,0.00023062121934690373,0.0,-4.7339293316304156e-05,-6.274415949464318e-05,-5.708109436744158e-05,-3.211377099330726e-05,-0.0001667943895951707,0.0,-0.0006348747004680544,0.0,6.274415949464318e-05,5.708109436744158e-05,3.211377099330726e-05,0.0001667943895951707,-0.00025062121934690373,0.0006148747004680544,4.7339293316304156e-05,6.274415949464318e-05,5.708109436744158e-05,3.211377099330726e-05,0.0001667943895951707,-0.00025062121934690373,0.0,-0.004154161282203805,-0.0002,-0.0015315194250667963,0.0,-0.012517600965378017,-0.015598881385116115,0.007707517444279999,0.006816977397754664,0.007907486788196305,0.004152303758335307,0.012501547092625964,0.0,-0.015598881385116115,0.007707517444279999,0.006816977397754664,0.007907486788196305,0.004152303758335307,0.012501547092625964,0.0,0.0
2025-09-23,-0.004457029542086644,-0.003966723566290198,-0.004209576105948543,-0.007902080184969008,0.0127434075243441,,0.0,,-0.006734009532285201,-0.006734009532285201,-0.0006734009532285202,-0.0013468019064570404,-0.006734009532285201,0.004518998979431865,0.0,0.0,,0.0,,0.008234766969472599,,0.0,0.0,-1.2541735166007317e-05,6.296105452248124e-05,4.77212448277331e-05,1.3040740511596206e-05,-4.2673782565825214e-05,0.0,0.0,0.0,-6.296105452248124e-05,-4.77212448277331e-05,-1.3040740511596206e-05,4.2673782565825214e-05,-6.296928577611214e-05,2.1022540171901085e-05,1.2541735166007317e-05,-6.296105452248124e-05,-4.77212448277331e-05,-1.3040740511596206e-05,4.2673782565825214e-05,-4.296928577611215e-05,0.0,0.003042211367909997,0.003042211367909997,0.002496015700544252,0.0,0.0,0.0004720633597166124,0.002043197139789843,-0.006799672829673864,-0.006548101957766006,-0.0016764518896699165,0.003204535003399789,0.0,0.0,0.002043197139789843,-0.006799672829673864,-0.006548101957766117,-0.0016764518896700276,0.003204535003399789,0.0,0.0
2025-09-24,-0.00041215086216548355,-0.003848380455185008,0.0003083115301266479,0.007872379021184851,0.0037266787298956,,0.0,,0.006580219467932302,0.006580219467932302,0.0006580219467932302,0.0013160438935864605,0.006580219467932302,-0.006051304410122249,-0.0471282703323028,-0.0372314006111822,,0.0,,0.0,,0.0,0.0,6.178377371904298e-05,3.292172454968156e-05,2.8419692191303804e-05,3.3450630349144416e-05,0.0,0.0,0.0,0.0,-3.292172454968156e-05,-2.8419692191303804e-05,-3.3450630349144416e-05,0.0,-0.00010494900865492873,6.530477554621995e-05,-6.178377371904298e-05,-3.292172454968156e-05,-2.8419692191303804e-05,-3.3450630349144416e-05,0.0,0.00010494900865492873,0.0,-0.0027797807084808945,-0.0027797807084808945,-2.644528997314266e-05,0.0,0.0,0.001492120481536352,-0.01030182629142562,-0.003519415973323836,-0.0038613009652195274,-0.004212291021725489,0.0,0.0,0.0,-0.01030182629142562,-0.003519415973323836,-0.0038613009652195274,-0.0042122910217256004,0.0,0.0,0.0
2025-09-25,0.0039006577163558384,-0.0035438131625946893,-0.005472639183414386,-0.0669854833745261,0.0031181198255547,,0.0,,-0.007527754983382984,-0.007527754983382984,-0.0007527754983382984,-0.0015055509966765968,-0.007527754983382984,0.005874578314472023,0.0,-0.012816592364532,,-0.0223555379793694,,0.0,,-2e-05,-2e-05,6.78188125351831e-05,5.392045897256503e-05,5.658515275559939e-05,4.6029058623561215e-05,0.0,0.0,0.0,0.0,-5.392045897256503e-05,-5.658515275559939e-05,-4.6029058623561215e-05,0.0,0.0003455520396681278,0.0006288902474835234,-6.93763094160382e-05,-5.392045897256503e-05,-5.8005487931741056e-05,-4.7237622403448965e-05,0.0,-0.0003655520396681278,0.0,-0.013110764347829762,-0.013110764347829762,0.00039457001745019094,0.0,0.0,0.0144725632121121,-0.011228724873106666,-0.005679875101840093,-0.007655915159700322,-0.0057784706414560905,0.0,0.0,0.0,-0.011228724873106777,-0.005679875101840093,-0.007655915159700433,-0.0057784706414560905,0.0,0.0,0.0
2025-09-26,0.008431433869974915,0.00812066320884699,0.003935271538408603,0.041436142910372994,-0.0105802448253076,,0.0,,0.0221557014802094,0.0221557014802094,0.00221557014802094,0.00443114029604188,0.0221557014802094,-0.01631741751690241,0.0,-0.0111431736453197,,-0.003161616232250704,,0.0,,1.2637546875584605e-05,0.00034135215521891027,0.0,-5.308473635664113e-05,-6.433668172629803e-05,-6.922861286293047e-05,0.0,0.0,0.0,0.0,5.308473635664113e-05,6.433668172629803e-05,6.922861286293047e-05,0.0,-1.2637546875584605e-05,-0.00034135215521891027,-3.5200246959101737e-05,5.308473635664113e-05,-6.433668172629803e-05,-6.922861286293047e-05,0.0,0.0,0.0,-0.007428437723290848,-0.007228437723290848,0.0008071938253144673,0.0,-0.0005512089288869371,-0.007036084044155011,0.0,0.005402967530705016,0.008382968078944675,0.008568857082270176,0.0,0.0,0.0,0.0,0.005402967530705016,0.008382968078944675,0.008568857082270176,0.0,0.0,0.0
2025-09-27,0.0,0.0,0.0,-0.009634323679328061,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,4.323727332262717e-06,-8.76748529645477e-06,0.0,0.0,0.0,0.0,0.0,-2e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.323727332262717e-06,8.76748529645477e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001919966340332424,0.0001854436694346262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,0.0,0.0,0.0,0.03283864206496756,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.00021284401292561483,0.0002724034295288491,0.0,-1.2247069973347901e-05,-7.357205567557479e-06,-5.807429057897995e-06,-8.187106536001742e-06,-0.00021284401292561483,0.0,0.0,1.2247069973347901e-05,7.357205567557479e-06,5.807429057897995e-06,8.187106536001742e-06,-0.00021284401292561483,-0.0002724034295288491,-1.7089781165346985e-06,1.0447193012253348e-05,-7.357205567557479e-06,-5.807429057897995e-06,8.187106536001742e-06,0.0,0.0,0.0,0.0,-0.00032198204577249534,0.0,-0.009810943434373276,-0.00595096878782142,0.0,0.0012578038734689656,0.0009660217030458274,0.0007180775728872213,0.0006146372925142085,0.0,0.0,0.0,0.0012578038734689656,0.0009660217030458274,0.0007180775728872213,0.0006146372925142085,0.0,0.0
2025-09-29,0.01109969290835804,0.006889795365778983,0.006381263328857622,0.0027148964528382674,-0.0106535203470934,,0.0,,-0.007420372197061598,-0.007420372197061598,-0.0007420372197061598,-0.0014840744394123196,-0.007420372197061598,0.005396187905915006,0.0,-0.0231987726888846,,-0.007642572836291701,,0.0,,0.0001811193466841754,0.000226920182271817,0.0,-2.2443964995106926e-05,-9.626780200895357e-06,-1.8226764708240139e-06,0.0,-0.0002011193466841754,0.0,0.0,2.2443964995106926e-05,9.626780200895357e-06,1.8226764708240139e-06,0.0,-0.0002011193466841754,-0.000226920182271817,-2.1999333612416904e-05,-2.2443964995106926e-05,-9.626780200895357e-06,-1.8226764708240139e-06,0.0,0.0,0.0,-0.0002,0.0006037351875461949,-0.0010310644262141455,0.0,-0.00937981878226779,-0.005104916144286098,0.0,0.002403249774524552,0.0013177355622366882,0.000235642650554313,0.0,0.0,0.0,0.0,0.002403249774524552,0.0013177355622366882,0.000235642650554313,0.0,0.0,0.0
2025-09-30,0.0006430365069721054,0.0006048545732985741,0.005409717837671124,-0.010595862754484897,0.0057865855114967,,0.0,,0.002164013214476901,0.002164013214476901,0.0002164013214476901,0.0004328026428953802,0.002164013214476901,-0.0009224770357931789,-0.086606997218034,-0.005581241502831999,,-0.022803399138644,,0.0,,0.0,-0.00020262372043936883,0.0,-2.9940650971793658e-06,-1.937169629985469e-05,-6.586781482993409e-06,0.0,2.184257947359769e-05,0.0,0.0,2.9940650971793658e-06,1.937169629985469e-05,6.586781482993409e-06,0.0,2.184257947359769e-05,0.00020262372043936883,-3.324623955196504e-06,-2.9940650971793658e-06,-1.937169629985469e-05,-6.586781482993409e-06,0.0,0.0,0.0,0.005799426371564553,0.005799426371564553,0.00017963581929070216,0.0,0.0,0.004700247461169038,0.0,0.00032279761496400994,0.0026808746062645383,0.0008537706266187328,0.0,0.0,0.0,0.0,0.00032279761496400994,0.0026808746062645383,0.0008537706266187328,0.0,0.0,0.0
